Pulsed/ Streaming,FTSE Index ,FTSE Code,Base Currency,PDG,Bloomberg Ticker- Total Return,Bloomberg Ticker- Net Return,Bloomberg Ticker- Price Return,RIC Code - Total Return,RIC Code - Net Return,RIC Codes - Price Return
S,FTSE Korea 30/18 Capped Net Tax Index,WIKORFCN,USD,PDG101,-,WIKORFCN,-,-,.TRIWIKORFCN,-
P,FTSE Korea Index,WIKOR,KRW,PDG1,FTL3KO,-,WIKOR Index,-,-,.FTWIKORL
S,FTSE Kuwait Free Extended Capped Index,FKUWLMC,USD,PDG101,-,-,-,.TRIFKUWLMC,-,.FTFKUWLMC
S,FTSE Kuwait Free Extended Capped Net Tax Index,FKUWLMCN,USD,PDG101,-,-,-,-,.TRIFKUWLMCN,-
P,FTSE Latin America All Cap Index ,AG15,USD,PDG1,-,-,AG15X Index,-,-,.FTAELALMS
S,FTSE Latin America Qual/Val/Vol Factor Capped Index,FLFQVVF,USD,PDG101,-,-,FLFQVVF,.TRIFLFQVVF,-,.FTFLFQVVF
P,FTSE Malaysia Index,WIMAL,MYR,PDG101,FTL3MA,-,WIMAL Index,.TRIWIMAL,-,.FTWIMAL
S,FTSE Malaysia USD Net Tax Index,WIMALNTU,USD,PDG101,-,WIMALTUR,-,-,.TRIWIMALNTU,-
P,FTSE Mexico Index,WIMEX,MXN,PDG1,FTL3MX,-,WIMEX Index,-,-,.FTWIMEXL
S,FTSE Mexico RIC Capped Index,FTCRMEX,USD,PDG101,-,-,-,.TRIFTCRMEX,-,.FTFTCRMEX
S,FTSE Mexico RIC Capped Net Tax Index,FTCRMEXN,USD,PDG101,-,-,-,-,.TRIFTCRMEXN,-
S,FTSE MIB 2x Daily Leveraged RT Net-of-Tax (Lux) TR Index,FMIBL2X,EUR,PDG122,-,-,FMIBL2X Index ,-,-,.FTFMIBL2X
S,FTSE MIB 2x Daily Super Short Strategy RT Gross TR Index,FMIBI2X,EUR,PDG122,-,-,FMIBI2X Index,-,-,.FTFMIBI2X
S,FTSE MIB Banks 15% Capped Index,FMIBB,EUR,PDG127,FMIBBR,-,-,-,-,.FTFMIBB
S,FTSE MIB Banks 15% Capped Net Tax Index,FMIBBN,EUR,PDG127,-,FMIBBN,-,-,.TRIFMIBBN,-
S,FTSE MIB Daily Short RT Gross TR Index,FMIBS1X,EUR,PDG122,-,-,FMIBS1X Index,-,-,-
S,FTSE MIB Daily Short Strategy RT Gross TR Index,FMIBI1X,EUR,PDG122,-,-,FMIBI1X Index,-,-,-
S,FTSE MIB Daily Super Leveraged RT Net-of-Tax (Lux) TR Index,FMIBL3X,EUR,PDG122,-,-,FMIBL3X Index,-,-,-
S,FTSE MIB Daily Super Short RT Gross TR Index,FMIBS2X,EUR,PDG122,-,-,FMIBS2X Index,-,-,-
S,FTSE MIB Daily Ultra Leveraged RT Net-of-Tax (Lux) TR Index,FMIBL4X,EUR,PDG122,-,-,FMIBL4X Index,-,-,-
S,FTSE MIB Daily Ultra Short RT Gross TR Index,FMIBS3X,EUR,PDG122,-,-,FMIBS3X Index,-,-,-
S,FTSE MIB Daily Ultra Short Strategy RT Gross TR Index,FMIBI3X,EUR,PDG122,-,-,FMIBI3X Index,-,-,-
S,FTSE MIB Index,FTSEMIB,EUR,PDG127,TFTMIBE,-,FTSEMIB Index ,.TRIFTSEMIB,-,.FTMIB
S,FTSE MIB Net Total Return (Lux) Index ,FTSEMIBN,EUR,PDG127,-,-,FTSEMIBN Index ,.TRIFTSEMIBN,-,.FTFTSEMIBN
P,FTSE Morocco Index,WIMAR,MAD,PDG1,FTL3MO,-,WIMAR Index,-,-,.FTWIMARL
S,FTSE N Share 2x Daily Leverage Index,FCNACL2X,USD,PDG122,-,FCNACL2X,-,-,-,.FTFCNACL2X
S,FTSE N Share 2x Daily Short Index,FCNACS2X,USD,PDG122,FCNACS2X,-,-,-,-,.FTFCNACS2X
S,FTSE N Share 3x Daily Leverage Index,FCNACL3X,USD,PDG122,-,FCNACL3X,-,-,-,.FTFCNACL3X
S,FTSE N Share 3x Daily Short Index,FCNACS3X,USD,PDG122,FCNACS3X,-,-,-,-,.FTFCNACS3X
S,FTSE N Share Daily Short Index,FCNACS1X,USD,PDG122,FCNACS1X,-,-,-,-,.FTFCNACS1X
P,FTSE Namibian Local Index,N099,ZAR,PDG1,-,-,FTN099 Index ,-,-,.FTN099
P,FTSE Namibian Overall Index,N098,ZAR,PDG1,-,-,FTN098 Index ,-,-,.FTN098
P,FTSE NAREIT All Equity REITs,FNER,USD,PDG15,FNERTR,-,FNER Index,.TFTFNERU,-,.FTFNER
P,FTSE NAREIT All Mortgage Capped Index,FNMRC,USD,PDG115,TFNMRC,-,FNMRC Index,-,-,.FTFNMRC
P,FTSE NAREIT All REITs,FNAR,USD,PDG15,FNARTR,-,FNAR Index,.TFTFNARU,-,.FTFNAR
P,FTSE NAREIT All Residential Capped Index,FN17C,USD,PDG115,TFN17C,-,FN17C Index,-,-,.FTFN17C
P,FTSE NAREIT Composite,FNCO,USD,PDG15,FNCOTR,-,FNCO Index,.TFTFNCOU,-,.FTFNCO
P,FTSE NAREIT Equity Apartments,FN18,USD,PDG15,FNAPTTR,-,FNAPT Index,.TFTFN18U,-,.FTFN18
P,FTSE Nareit Equity Data Centers,FN1000,USD,PDG15,,,,,,.FTFN1000
P,FTSE NAREIT Equity Diversified,FN10,USD,PDG15,FNDIVTR,-,FNDIV Index,.TFTFN10U,-,.FTFN10
P,FTSE NAREIT Equity Free Standing,FN23,USD,PDG15,FNFRETR,-,FNFRE Index,.TFTFN23U,-,.FTFN23
P,FTSE NAREIT Equity Health Care,FN11,USD,PDG15,FNHEATR,-,FNHEA Index,.TFTFN11U,-,.FTFN11
P,FTSE NAREIT Equity Industrial,FN14,USD,PDG15,FNINDTR,-,FNIND Index,.TFTFN14U,-,.FTFN14
P,FTSE NAREIT Equity Industrial/Office,FN13,USD,PDG15,FNINOTR,-,FNINO Index,.TFTFN13U,-,.FTFN13
P,FTSE NAREIT Equity Lodging/Resorts,FN24,USD,PDG15,FNLODTR,-,FNLOD Index,.TFTFN24U,-,.FTFN24
P,FTSE NAREIT Equity Manufactured Homes,FN19,USD,PDG15,FNMANTR,-,FNMAN Index,.TFTFN19U,-,.FTFN19
P,FTSE NAREIT Equity Mixed,FN16,USD,PDG15,FNMIXTR,-,FNMIX Index,.TFTFN16U,-,.FTFN16
P,FTSE NAREIT Equity Office,FN15,USD,PDG15,FNOFFTR,-,FNOFF Index,.TFTFN15U,-,.FTFN15
P,FTSE NAREIT Equity Regional Malls,FN22,USD,PDG15,FNMALTR,-,FNMAL Index,.TFTFN22U,-,.FTFN22
P,FTSE NAREIT Equity REITS,FNRE,USD,PDG115,FNRETR,-,FNRE ,-,-,-
P,FTSE NAREIT Equity Residential,FN17,USD,PDG15,FNRESTR,-,FNRES Index,.TFTFN17U,-,.FTFN17
P,FTSE NAREIT Equity Retail,FN20,USD,PDG15,FNRETTR,-,FNRET Index,.TFTFN20U,-,.FTFN20
P,FTSE NAREIT Equity Self Storage,FN12,USD,PDG15,FNSELTR,-,FNSEL Index,.TFTFN12U,-,.FTFN12
P,FTSE NAREIT Equity Shopping Centers,FN21,USD,PDG15,FNSHOTR,-,FNSHO Index,.TFTFN21U,-,.FTFN21
P,FTSE Nareit Equity Single Family Homes,FN191,USD,PDG15,,,,,,.FTFN191
P,FTSE Nareit Equity Specialty,FN32,USD,PDG15,,,,,,
P,FTSE NAREIT Industrial/Office Capped Index,FN13C,USD,PDG15,TFN13C,-,FN13C Index,-,-,.FTFN13C
P,FTSE NAREIT Infrastructure REITs Index,FN28,USD,PDG15,TFN28U,-,FN28U Index,-,-,-
P,FTSE NAREIT Mortgage Commercial Financing,FN43,USD,PDG15,FNMTCTR,-,FNMTC Index,.TFTFN43U,-,.FTFN43
P,FTSE NAREIT Mortgage Home Financing,FN42,USD,PDG15,FNMTHTR,-,FNMTH Index,.TFTFN42U,-,.FTFN42
P,FTSE NAREIT Mortgage REITs,FNMR,USD,PDG15,FNMRTR,-,FNMR Index,.TFTFNMRU,-,.FTFNMR
S,FTSE NAREIT Mortgage REITs TWD Net Tax Index,FNMRNT,TWD,PDG115,-,FNMRNT,-,-,.TRIFNMRNT,-
S,FTSE NAREIT Mortgage REITs USD Net Tax Index,FNMRNU,USD,PDG115,-,FNMRNU,-,-,.TRIFNMRNU,-
P,FTSE NAREIT Real Estate 50,FNR5,USD,PDG15,FNR5TR,-,FNR5 Index,.TFTFNR5E,-,.FTFNR5
P,FTSE NAREIT Retail Capped Index,FN20C,USD,PDG115,TFN20C,-,FN20C Index,-,-,.FTFN20C
P,FTSE NAREIT Timber REITs,FN26,USD,PDG15,-,-,FNTIM Index,-,-,.FTFN25
P,FTSE NASDAQ Dubai 10 Index,DQAT,USD,PDG18,-,-,DQAT,-,-,.FTDQAT
P,FTSE NASDAQ Dubai 10 Shariah Index,DQAS,USD,PDG18,-,-,DQAS,-,-,.FTDQAS
P,FTSE NASDAQ Dubai 15 Shariah Index,DKUS,USD,PDG18,-,-,DKUS,-,-,.FTDKUS
P,FTSE NASDAQ Dubai Kuwait 15 Index,DKUW,USD,PDG18,-,-,DKUW,-,-,.FTDKUW
P,FTSE NASDAQ Dubai UAE 20 Index,DUAE,USD,PDG29,-,-,DUAE Index,-,-,.FTDUAE
P,FTSE NASDAQ Dubai UAE 20 Index,DUAED,AED,PDG29,-,-,DUAED Index,-,-,.FTDUAED
P,FTSE Netherlands Index,WINLD,EUR,PDG1,FTL3NE,-,WINLD Index,-,-,.FTWINLDE
P,FTSE New Zealand Index,WINZL,NZD,PDG1,-,-,WINZL Index,-,-,-
S,FTSE New Zealand USD Net Tax Index,WINZLNTU,USD,PDG101,-,WINZLNTU,-,-,.TRIWINZLNTU,-
S,FTSE Nordic 30 Index ,N30X,SEK,PDG101,-,-,N30X ,-,-,.FTNOX30
S,FTSE Nordic 30 Index - USD,N30XU,USD,PDG1,-,-,N30XU Index,-,-,.FTN30XU
S,FTSE Nordic 30 Net Return Index,N30XN,USD,PDG101,-,N30XN,-,-,-,.FTN30XN
S,FTSE North America All Cap Net Tax CHF Index,ACNANCH,CHF,PDG101,-,ACNANCH,-,-,.TRIACNANCH,-
S,FTSE North America All Cap Net Tax EUR Index,ACNANEU,EUR,PDG101,-,ACNANEU,-,-,.TRIACNANEU,-
S,FTSE North America All Cap Net Tax GBP Index,ACNANUK,GBP,PDG101,-,ACNANUK,-,-,.TRIACNANUK,-
S,FTSE North America All Cap Net Tax Index,ACNAN,USD,PDG101,-,ACNAN,-,-,.TRIACNAN,-
P,FTSE North America Index,AWNAMERS,USD,PDG1,-,-,AWNAMERS Index,-,-,.FTAWNAMERS
S,FTSE North America Net Tax CHF Index,AWNT14CH,CHF,PDG101,-,AWNT14CH,-,-,.TRIAWNT14CH,-
S,FTSE North America Net Tax EUR Index,AWNT14EU,EUR,PDG101,-,AWN14EUR,-,-,.TRIAWNT14EU,-
S,FTSE North America Net Tax GBP Index,AWNT14UK,GBP,PDG101,-,AWN14GBP,-,-,.TRIAWNT14UK,-
S,FTSE North America Net Tax Index,AWNT14,USD,PDG101,-,AWNT14,-,-,.TRIAWNT14,-
P,FTSE Norway Index,WINOR,NOK,PDG1,FTL3NO,-,WINOR Index,-,-,.FTWINORL
P,FTSE Pakistan Index,WIPAK,PKR,PDG1,FTL3PK,-,WIPAK Index,-,-,.FTWIPAKL
P,FTSE Peru Index,WIPER,PEN,PDG1,FTL3PE,-,WIPER Index,-,-,.FTWIPERL
P,FTSE Philippines Index,WIPHL,PHP,PDG101,FTL3PH,-,WIPHL Index,.TRIWIPHL,-,.FTWIPHL
S,FTSE Philippines USD Net Tax Index,WIPHLNTU,USD,PDG101,-,WIPHLTUR,-,-,.TRIWIPHLNTU,-
P,FTSE Poland Index,WIPOL,PLN,PDG1,FTL3PD,-,WIPOL Index,-,-,.FTWIPOLL
P,FTSE Portugal Index,WIPTL,EUR,PDG1,FTS3PO,-,WIPTL Index,-,-,.FTWIPTLE
P,FTSE Qatar Index,WIQA,QAR,PDG1,-,-,-,-,-,.FTWIQA
P,FTSE RAFI All World 3000 Index,FRAW3,USD,PDG14,TFRAW3/TFRAW3TU,-,FRAW3 Index,-,-,.FTFRAW3
P,FTSE RAFI All World 3000 Index- QSR,FRAW3Q,USD,PDG14,TFRAW3QU,-,FRAW3Q,-,-,.FTFRAW3Q
S,FTSE RAFI All-World Low Volatility Index,FRAWLVQU,USD,PDG114,FRAWLVQT,-,FRAWLVQP Index,.TRIFRAWLVQU,-,.FTFRAWLVQU
S,FTSE RAFI All-World Low Volatility Net Tax Index,FRAWLVNU,USD,PDG114,FRAWLVNT,-,-,.TRIFRAWLVNU,-,-
P,FTSE RAFI Australia 200 Index,FRAU200,AUD,PDG14,-,-,FRAU200 Index,-,-,.FTFRAU200
P,FTSE RAFI BRIC Index,FRBRIC,USD,PDG14,TFRBRICU,-,FRBRIC Index,.TRIFBRIC,-,.FTFRBRIC
P,FTSE RAFI Canada,FRCAN,CAD,PDG14,FRCANTR/TFRCANNU,-,FRCAN Index,-,-,.FTFRCAN
P,FTSE RAFI Canada Index - QSR,FRCANQ,CAD,PDG14,TFRCANQC,-,FRCANQ,-,-,.FTFRCANQ
P,FTSE RAFI Developed 1000 Index,FRD,USD,PDG14,TFRDU/TFRDNU,-,FRD Index,-,-,.FTFRD
P,FTSE RAFI Developed 1000 Index - QSR,FRDQ,USD,PDG14,TFRDQU,-,FRDQ,-,-,.FTFRDQ
S,FTSE RAFI Developed Asia Pacific ex Jaapan Net Index,FRAPXJQN,USD,PDG114,-,-,-,-,-,.FTFRAPXJQN
P,FTSE RAFI Developed Asia Pacific ex Japan,FRDAPXJ,USD,PDG14,TRDAPXJE,-,FRDAPXJ Index,-,-,.FTFRDAPXJ
P,FTSE RAFI Developed Asia Pacific ex Japan Index - QSR,FRDAPXJQ,USD,PDG14,TDAPXJQU,-,FRDAPXJQ,-,-,.FTFRDAPXJQ
P,FTSE RAFI Developed Asia Pacific ex Japan Mid Small Index,FRSDPXJ,USD,PDG14,TFRDPXJU,-,FRSDPXJ Index,-,-,.FTFRSDPXJ
S,FTSE RAFI Developed Asia Pacific ex Japan Net Index,FRDAPXJN,USD,PDG114,-,-,FRDAPXJN Index,.TRIFRDAPXJN,-,.FTFRDAPXJN
S,FTSE RAFI Developed Europe Low Volatility Index,FRDELVQ,EUR,PDG114,FRDELVET,-,FRDELVEP Index,.TRIFRDELVQ,-,.FTFRDELVQ
S,FTSE RAFI Developed Europe Low Volatility Net Tax Index,FRDELVN,EUR,PDG114,FRDELENT,-,-,.TRIFRDELVN,-,-
P,FTSE RAFI Developed Europe Mid Small Index,FRSDEURS,USD,PDG14,TFRDEURU,-,FRSDEURS Index,-,-,.FTFRSDEURS
P,FTSE RAFI Developed Europe Mid Small Index - QSR,FRSDEURQ,USD,PDG14,TRDEURQU,-,FRSDEURQ,-,-,.FTFRSDEURQ
P,FTSE RAFI Developed Europe Mid Small Net Index ,FRSDEURN,USD,PDG14,-,-,FRSDEURN Index,-,-,-
P,FTSE RAFI Developed ex US 1000,FRX1,USD,PDG14,FRX1XTR ,-,FRX1X Index,-,-,.FTFRX1
P,FTSE RAFI Developed ex US 1000 Index - QSR,FRX1Q ,USD,PDG14,TFRX1QU,-,FRX1Q,-,-,.FTFRX1Q
P,FTSE RAFI Developed ex US 1000 Index (CAD),FRX1C,CAD,PDG14,FRXUSTR ,-,FRXUS Index,-,-,.FTFRX1C
S,FTSE RAFI Developed ex US 1000 Net Index,FRX1N,USD,PDG114,-,-,FRX1N Index,.TRIFRX1N,-,.FTFRX1N
S,FTSE RAFI Developed ex US 1000 Net Index - QSR,FRX1QN ,USD,PDG114,TFRX1QN,-,-,-,-,.FTFRX1QN
S,FTSE RAFI Developed ex US Low Volatility Index,FRXULVQU,USD,PDG114,FRXULVQT,-,FRXULVQP Index,.TRIFRXULVQU,-,.FTFRXULVQU
S,FTSE RAFI Developed ex US Low Volatility Net Tax Index,FRXULVNU,USD,PDG114,FRXULVNT,-,-,.TRIFRXULVNU,-,-
P,FTSE RAFI Developed ex US Mid Small 1500 Index,FRSDXUS,USD,PDG14,TFRDXUSU,-,FRSDXUS Index,-,-,.FTFRSDXUS
S,FTSE RAFI Developed ex US Mid Small 1500 Net Index,FRSDXUSN,USD,PDG114,-,-,FRSDXUSN Index,.TRIFRSDXUSN,-,.FTFRSDXUSN
S,FTSE RAFI Developed Low Volatility Index,FRDELVQU,USD,PDG114,FRDELVQT,-,FRDELVQP Index,.TRIFRDELVQU,-,.FTFRDELVQU
S,FTSE RAFI Developed Low Volatility Net Tax Index,FRDELVNU,USD,PDG114,FRDELVUT,-,-,.TRIFRDELVNU,-,-
P,FTSE RAFI Developed Mid Small 1500 Index,FRDMS,USD,PDG14,TFRDMSU,-,FRDMS Index,-,-,.FTFRDMS
P,FTSE RAFI Developed Mid Small 1500 Index - QSR,FRDMSQ ,USD,PDG14,TFRDMSQU,-,FRDMSQ,-,-,.FTFRDMSQ
S,FTSE RAFI Developed Mid Small 1500 Net Index - QSR,FRDMSQN,USD,PDG114,TFRDMSQN ,-,-,-,-,.FTFRDMSQN
P,FTSE RAFI Developed Mid Small ex US 1500 Index - QSR,FRSDXUSQ,USD,PDG14,TRDXUSQU,-,FRSDXUSQ,-,-,.FTFRSDXUSQ
P,FTSE RAFI Emerging Index,FREM,USD,PDG14,TFREMU,-,FREM Index,-,-,.FTFREM
P,FTSE RAFI Emerging Index - QSR,FREMQ,USD,PDG14,TFREMQU,-,FREMQ,-,-,.FTFREMQ
S,FTSE RAFI Emerging Low Volatility Index,FREMLVQU,USD,PDG114,FREMLVQT,-,FREMLVQP Index,.TRIFREMLVQU,-,.FTFREMLVQU
S,FTSE RAFI Emerging Low Volatility Index - Net of Tax,FREMLVNU,USD,PDG114,FREMLVNU,-,-,.TRIFREMLVNU,-,-
S,FTSE RAFI Emerging Net Index,FREMN,USD,PDG114,TFREMNU,-,FREMN Index,.TRIFREMN,-,.FTFREMN
S,FTSE RAFI Emerging Net Index - QSR,FREMQN ,USD,PDG114,TFREMQN ,-,-,-,-,.FTFREMQN
P,FTSE RAFI Europe Index,FREU,EUR,PDG14,TFREUE/TFREUNU,-,FREU Index,-,-,.FTFREU
P,FTSE RAFI Europe Index - QSR,FREUQ,EUR,PDG14,TFREUQE,-,FREUQ,-,-,.FTFREUQ
P,FTSE RAFI Eurozone Index,FREZ,EUR,PDG14,TFREUE,-,FREZ Index,-,-,.FTFREZ
P,FTSE RAFI Global ex US Real Estate Index,FRXR,USD,PDG14,TFRXRUSD,-,FRXR Index,-,-,.FTFRXR
P,FTSE RAFI Hong Kong/China Index,FRHKG,HKD,PDG14,-,-,FRHKG Index ,-,-,.FTFRHKG
P,FTSE RAFI India 50 Index,FRIND50,INR,PDG14,-,-,FRIND50 Index,-,-,.FTFRIND50
S,FTSE RAFI Israel 40 Index ,FRISR40,ILS,PDG101,"TFRISR40
",-,FRISR40,-,-,-
P,FTSE RAFI Italy 30 Index,FRITA3,EUR,PDG14,TFRITA3E,-,FRITA3 Index,-,-,.FTFRITA3
P,FTSE RAFI Italy 30 Index - QSR,FRITA3Q ,EUR,PDG14,TRITA3QU,-,FRITA3Q,-,-,.FTFRITA3Q
P,FTSE RAFI Japan 350 Index ,FRJPN350,YEN,PDG14,-,-,FRJPN350 Index ,-,-,-
P,FTSE RAFI Japan 350 Index - QSR,FRJP350Q ,JPY,PDG14,TRJP350Q,-,FRJP350Q,-,-,.FTFRJP350Q
P,FTSE RAFI Japan in Canadian Dollar Index,FRJPNUH,CAD,PDG14,TFRJPNUH,-,FRJPNUH Index,-,-,.FTFRJPNUH
P,FTSE RAFI Japan Index,FRJPN,JPY,PDG14,FRJPNTR/TFRJPNNU,-,FRJPN Index,-,-,.FTFRJPN
P,FTSE RAFI Japan Index - QSR,FRJPNQ ,JPY,PDG14,TFRJPNQJ,-,FRJPNQ,-,-,.FTFRJPNQ
P,FTSE RAFI Nordic,FRND,USD,PDG14,TFRNDU,-,FRND Index,-,-,.FTFRND
P,FTSE RAFI North America Index,FRNA,USD,-,-,-,-,.TFRNAU,-,.FRNAU
P,FTSE RAFI North America Index – QSR,FRNAQ,USD,PDG14,FRNAQU,-,FRNAQ,-,-,-
P,FTSE RAFI Sweden,FRSWEAC,SEK,PDG14,-,-,FRSWEAC Index,-,-,.FTFRSWEAC
P,FTSE RAFI Sweden 100 Index,FRSWE100,SEK,PDG14,TFRSW1S,-,FRSWE100 Index,-,-,.FTFRSWE100
P,FTSE RAFI Switzerland Index – QSR,FRCHEQ,CHF,PDG14,FRCHEQC,-,FRCHEQ,-,-,-
P,FTSE RAFI Switzerland Net Index ,FRCHEN,CHF,PDG14,-,-,FRCHEN Index,-,-,-
S,FTSE RAFI TWD Taiwan Low Volatility Net Tax  Index ,FRTWLVN,TWD,PDG114,-,-,FRTWLVQ,.TRIFRTWLVN,-,-
P,FTSE RAFI UK 100 Index,FRGBR1,GBP,PDG14,TFRGBR1G,-,FRGBR1 Index,-,-,.FTFRGBR1
P,FTSE RAFI UK 100 Index - QSR,FRGBR1Q,GBP,PDG14,TRGBR1QG,-,FRGBR1Q,-,-,.FTFRGBR1Q
P,FTSE RAFI UK 100 Net Index ,FRGBR1N,GBP,PDG14,-,-,FRGBR1N Index,-,-,-
P,FTSE RAFI UK 300 Index ,FRGBR3,GBP,PDG14,-,-,FRGBR3 Index ,-,-,-
P,FTSE RAFI UK 300 Index - QSR,FRGBR3Q ,GBP,PDG14,TRGBR3QG,-,FRGBR3Q,-,-,.FTFRGBR3Q
S,FTSE RAFI UK Low Volatility Index,FRUKLVQ,GBP,PDG114,FRUKLVQT,-,FRUKLVQP Index,.TRIFRUKLVQ,-,.FTFRUKLVQ
S,FTSE RAFI UK Low Volatility Net Tax Index,FRUKLVN,GBP,PDG114,FRUKLVNT,-,-,.TRIFRUKLVN,-,-
P,FTSE RAFI US 100 Real Estate Index,FRUR,USD,PDG14,TFRURUSD,-,FRUR Index,-,-,.FTFRUR
P,FTSE RAFI US 1000 Index,FR10,USD,PDG14,FR10XTR ,-,FR10 Index,-,-,.FTFR10
P,FTSE RAFI US 1000 Index - QSR,FR10Q ,USD,PDG14,TFR10QU,-,FR10Q,-,-,.FTFR10Q
S,FTSE RAFI US 1000 Net Index,FR10N,USD,PDG114,-,-,FR10N Index,.TRIFR10N,-,.FTFR10N
S,FTSE RAFI US 1000 Net Index - QSR,FR10QN ,USD,PDG114,TFR10QN ,-,-,-,-,.FTFR10QN
S,FTSE RAFI US 1500 Mid Small Index,FR15N,USD,PDG114,-,-,FR15N Index,.TRIFR15N,-,.FTFR15N 
P,FTSE RAFI US 1500 Mid Small Index - QSR,FR15Q,USD,PDG14,FR15QU,-,FR15Q,-,-,.FTFR15Q
S,FTSE RAFI US 1500 Mid Small Net Index - QSR,FR15QN ,USD,PDG114,TFR15QN ,-,-,-,-,.FTFR15QN
P,FTSE RAFI US 2000 Index,FR20,USD,PDG14,TFR20U,-,FR20 Index,-,-,.FTFR20
P,FTSE RAFI US 3000 Index,FR30,USD,PDG14,TFR30U,-,FR30 Index,-,-,.FTFR30
P,FTSE RAFI US 3000 Index - QSR,FR30Q ,USD,PDG14,TFR30QU,-,FR30Q,-,-,.FTFR30Q
P,FTSE RAFI US 500 Index,FRUS500,AUD,PDG14,-,-,FRUS500,-,-,-
S,FTSE RAFI US Low Volatility Index,FRUSLVQ,USD,PDG114,FRUSLVQT,-,FRUSLVQ Index,.TRIFRUSLVQ,-,.FTFRUSLVQ
S,FTSE RAFI US Low Volatility Net Tax Index,FRUSLVN,USD,PDG114,FRUSLVN,-,-,.TRIFRUSLVN,-,-
P,FTSE RAFI US Mid Small 1500 Index,FR15,USD,PDG14,FR15USTR ,-,FR15US Index,-,-,.FTFR15
P,FTSE Renaissance EMEA IPO Capped Index,IPOSEC,USD,PDG1,-,-,IPOSEC Index,-,-,.FTIPOSEC
P,FTSE Renaissance EMEA IPO Index,IPOSE,USD,PDG1,-,-,IPOSE Index,-,-,.FTIPOSE
P,FTSE Renaissance Emerging Markets IPO Index,IPOSEM,USD,PDG1,-,-,IPOSEM Index,-,-,.FTIPOSEM
P,FTSE Renaissance Global ex Japan IPO Index,IPOSXJ,USD,PDG1,-,-,IPOSXJ Index,-,-,.FTIPOSXJ
P,FTSE Renaissance Global ex US IPO Index,IPOSG,USD,PDG1,-,-,IPOSG Index,-,-,.FTIPOSG
P,FTSE Renaissance Global IPO Capped Index,IPOSGC,USD,PDG1,-,-,IPOSGC Index,-,-,.FTIPOSGC
P,FTSE Renaissance Global IPO Index,IPOSXU,USD,PDG1,-,-,IPOSXU Index,-,-,.FTIPOSXU
P,FTSE Renaissance Hong Kong/China Top IPO Index,IPOSHKT,HKD,PDG1,-,-,IPOHKT Index,-,-,.FTIPOSHKT
P,FTSE Renaissance IPO Americas Ex US IPO Index,IPOSAMXUS,USD,PDG1,-,-,IPOSAMXU,-,-,-
P,FTSE Renaissance IPO Canada Index,IPOSCN,CAD,PDG1,-,-,IPOSCN,-,-,-
P,FTSE Renaissance IPO Composite Index,IPOS,USD,PDG1,-,-,IPOSC Index,-,-,.FTIPOS
P,FTSE Renaissance IPO Investable Index,IPOST,USD,PDG1,-,-,IPOST Index,-,-,.FTIPOST
P,FTSE Renaissance Latin America IPO Index,IPOSLM,USD,PDG1,-,-,IPOSLM Index,-,-,.FTIPOSLM
P,FTSE Renaissance North America IPO Index ,IPOSNA,USD,PDG1,-,-,IPOSNA,-,-,-
P,FTSE Romania Index,WIROU,RON,PDG1,-,-,-,-,-, .FTWIROU
P,FTSE Russia Index,WIRUS,USD,PDG1,FTL3RU,-,WIRUS Index,-,-,.FTWIRUSU
S,FTSE Russia IOB Index,RIOB,USD,PDG120,RIOBTR ,-,RIOB Index ,.TRIRIOB,-,.FTRIOB
S,FTSE Saudi Arabia Index,FISAULM ,SAR,PDG101,FISAULMR,-,-,.TRIFISAULM,-,.FTFISAULM
S,FTSE Saudi Arabia UCITS Capped Net Tax Index,FTCUSAUN,USD,PDG101,,,,,.TRIFTCUSAUN,
S,FTSE Saudi Arabia USD Net Tax Index,WISAUNTU,USD,PDG101,-,WISAUNTU,-,-,.TRIWISAUNTU,-
S,FTSE Saudi Arabia All Cap Index,FISAUACU,USD,PDG101,-,-,-,.TRIFISAUACU,-,.FTFISAUACU
S,FTSE Saudi Arabia Index,FISAULMU,USD,PDG101,-,-,-,.TRIFISAULMU,-,.FTFISAULMU
P,FTSE Secondary Emerging Index,AE01,USD,PDG1,-,-,FTAE01 Index,-,-,.FTAWER
P,FTSE SET All-Share Index,FSTHA,THB,PDG26,-,-,FSTHA,.TFTFSTHAE,-,.FTFSTHA
P,FTSE SET Fledgling Index,FSTHF,THB,PDG26,-,-,FSTHF,.TFTFSTHFE,-,.FTFSTHF
P,FTSE SET Large Cap Index,FSTHL,THB,PDG126,TFSTHLT,-,FSTHL Index,.TRIFSTHL,-,.FTFSTHL
P,FTSE SET Mid Cap Index,FSTHM,THB,PDG26,-,-,FSTHM,.TFTFSTHME,-,.FTFSTHM
P,FTSE SET Mid Small Cap Index,FSTHMS,THB,PDG26,-,-,FSTHMS,.TFTFSTHMSE,-,.FTFSTHMS
P,FTSE SET Shariah Index,FSTSH,THB,PDG26,-,-,FSTSH,-,-,.FTFSTSH
P,FTSE SET Small Cap Index,FSTHS,THB,PDG26,-,-,FSTHS,.TFTFSTHSE,-,.FTFSTHS
P,FTSE SGX Asia Shariah 100 Index,SGS100,USD,PDG17,-,-,SGS100,.TFTSGS100U,-,.FTSGS100
P,FTSE Shariah All-World Index,SWORLDS,USD,PDG1,-,-,SWORLDS Index ,.TFTSWORLDSU,-,.FTSWORLDS
